#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus	project
I8_127	951	pfam00928	gnl|CDD|307192	1.8294e-115	35	853	-3	pfam00928, Adap_comp_sub, Adaptor complexes medium subunit family.  This family also contains members which are coatomer subunits.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.09);Cyprinidae(0.09);Brassicaceae(0.09);Poaceae(0.07);Plasmodiidae(0.07);	Saccharomyces(0.09);Danio(0.09);Dictyostelium(0.07);Plasmodium(0.07);Arabidopsis(0.07);	Inviceb2
I8_1270	452	pfam00149	gnl|CDD|306625	1.65762e-05	295	432	-3	pfam00149, Metallophos, Calcineurin-like phosphoesterase.  This family includes a diverse range of phosphoesterases, including protein phosphoserine phosphatases, nucleotidases, sphingomyelin phosphodiesterases and 2'-3' cAMP phosphodiesterases as well as nucleases such as bacterial SbcD or yeast MRE11. The most conserved regions in this superfamily centre around the metal chelating residues.	Eukaryota(0.47);Bacteria(0.36);Archaea(0.15);Viruses(0.02);	(0.98);dsDNA viruses, no RNA stage(0.02);	Rhabditidae(0.10);Brassicaceae(0.08);Drosophilidae(0.07);Saccharomycetaceae(0.06);Thermococcaceae(0.06);	Caenorhabditis(0.10);Arabidopsis(0.08);Drosophila(0.07);Pyrococcus(0.06);Saccharomyces(0.06);	Inviceb2
I8_1271	452	pfam00254	gnl|CDD|306713	8.11018e-25	17	298	2	pfam00254, FKBP_C, FKBP-type peptidyl-prolyl cis-trans isomerase.  	Eukaryota(0.53);Bacteria(0.46);Archaea(0.02);	(1.00);	Brassicaceae(0.12);Rhabditidae(0.08);Muridae(0.07);Drosophilidae(0.06);Pseudomonadaceae(0.05);	Arabidopsis(0.12);Caenorhabditis(0.08);Mus(0.06);Drosophila(0.06);Pseudomonas(0.05);	Inviceb2
I8_1274	452	pfam05462	gnl|CDD|283188	1.26422e-09	33	446	-1	pfam05462, Dicty_CAR, Slime mold cyclic AMP receptor.  This family consists of cyclic AMP receptor (CAR) proteins from slime molds. CAR proteins are responsible for controlling development in Dictyostelium discoideum.	Eukaryota(1.00);	(1.00);	(1.00);	Dictyostelium(0.80);Polysphondylium(0.20);	Inviceb2
I8_1277	451	pfam01027	gnl|CDD|307253	1.19798e-23	7	354	-2	pfam01027, Bax1-I, Inhibitor of apoptosis-promoting Bax1.  Programmed cell-death involves a set of Bcl-2 family proteins, some of which inhibit apoptosis (Bcl-2 and Bcl-XL) and some of which promote it (Bax and Bak). Human Bax inhibitor, BI-1, is an evolutionarily conserved integral membrane protein containing multiple membrane-spanning segments predominantly localized to intracellular membranes. It has 6-7 membrane-spanning domains. The C termini of the mammalian BI-1 proteins are comprised of basic amino acids resembling some nuclear targeting sequences, but otherwise the predicted proteins lack motifs that suggest a function. As plant BI-1 appears to localize predominantly to the ER, we hypothesized that plant BI-1 could also regulate cell death triggered by ER stress. BI-1 appears to exert its effect through an interaction with calmodulin. The budding yeast member of this family has been found unexpectedly to encode a BH3 domain-containing protein (Ybh3p) that regulates the mitochondrial pathway of apoptosis in a phylogenetically conserved manner. Examination of the crystal structure of a bacterial member of this family shows that these proteins mediate a calcium leak across the membrane that is pH-dependent. Calcium homoeostasis balances passive calcium leak with active calcium uptake. The structure exists in a pore-closed and pore-open conformation, at pHs of 8 and 6 respectively, and the pore can be opened by intracrystalline transition; together these findings suggest that pH controls the conformational transition.	Bacteria(0.67);Eukaryota(0.31);Viruses(0.02);	(0.98);dsDNA viruses, no RNA stage(0.02);	(0.04);Streptococcaceae(0.04);Poaceae(0.03);Desulfovibrionaceae(0.02);Drosophilidae(0.02);	Streptococcus(0.04);Drosophila(0.02);Lactobacillus(0.02);Desulfovibrio(0.02);Cytomegalovirus(0.02);	Inviceb2
I8_128	949	pfam01053	gnl|CDD|307273	2.35243e-144	43	942	1	pfam01053, Cys_Met_Meta_PP, Cys/Met metabolism PLP-dependent enzyme.  This family includes enzymes involved in cysteine and methionine metabolism. The following are members: Cystathionine gamma-lyase, Cystathionine gamma-synthase, Cystathionine beta-lyase, Methionine gamma-lyase, OAH/OAS sulfhydrylase, O-succinylhomoserine sulfhydrylase All of these members participate is slightly different reactions. All these enzymes use PLP (pyridoxal-5'-phosphate) as a cofactor.	Bacteria(0.53);Eukaryota(0.47);	(1.00);	Bacillaceae(0.16);Pasteurellaceae(0.11);Rhabditidae(0.11);Saccharomycetaceae(0.11);Aspergillaceae(0.11);	Bacillus(0.16);Haemophilus(0.11);Saccharomyces(0.11);Aspergillus(0.11);Caenorhabditis(0.11);	Inviceb2
I8_1280	450	pfam01145	gnl|CDD|307341	4.0605e-24	30	434	-2	pfam01145, Band_7, SPFH domain / Band 7 family.  This family has been called SPFH, Band 7 or PHB domain. Recent phylogenetic analysis has shown this domain to be a slipin or Stomatin-like integral membrane domain conserved from protozoa to mammals.	Bacteria(0.81);Eukaryota(0.14);Archaea(0.03);Viruses(0.02);	(0.98);dsDNA viruses, no RNA stage(0.02);	Pseudomonadaceae(0.06);(0.05);Herpetosiphonaceae(0.05);Leptospiraceae(0.03);Comamonadaceae(0.03);	Pseudomonas(0.06);Herpetosiphon(0.05);Dictyostelium(0.05);Roseiflexus(0.03);Streptomyces(0.03);	Inviceb2
I8_1281	450	pfam00171	gnl|CDD|306641	6.07184e-50	3	449	-2	pfam00171, Aldedh, Aldehyde dehydrogenase family.  This family of dehydrogenases act on aldehyde substrates. Members use NADP as a cofactor. The family includes the following members: The prototypical members are the aldehyde dehydrogenases EC:1.2.1.3. Succinate-semialdehyde dehydrogenase EC:1.2.1.16. Lactaldehyde dehydrogenase EC:1.2.1.22. Benzaldehyde dehydrogenase EC:1.2.1.28. Methylmalonate-semialdehyde dehydrogenase EC:1.2.1.27. Glyceraldehyde-3-phosphate dehydrogenase EC:1.2.1.9. Delta-1-pyrroline-5-carboxylate dehydrogenase EC: 1.5.1.12. Acetaldehyde dehydrogenase EC:1.2.1.10. Glutamate-5-semialdehyde dehydrogenase EC:1.2.1.41. This family also includes omega crystallin, an eye lens protein from squid and octopus that has little aldehyde dehydrogenase activity.	Bacteria(0.74);Eukaryota(0.19);Archaea(0.07);	(1.00);	Bacillaceae(0.09);Rhizobiaceae(0.08);Streptomycetaceae(0.07);Pseudomonadaceae(0.05);Staphylococcaceae(0.03);	Bacillus(0.08);Streptomyces(0.07);Agrobacterium(0.05);Pseudomonas(0.05);Acinetobacter(0.03);	Inviceb2
I8_1282	450	pfam06206	gnl|CDD|310653	1.95273e-31	67	450	-1	pfam06206, CpeT, CpeT/CpcT family (DUF1001).  This family consists of proteins of proteins belonging to the CpeT/CpcT family. These proteins are around 200 amino acids in length. The proteins contain a conserved motif PYR in the amino terminal half of the protein that may be functionally important. The species distribution of the family is interesting. So far it is restricted to cyanobacteria, cryptomonads and plants. It has been shown that CpcT encodes a bilin lyase responsible for attachment of phycocyanobilin to the beta subunit of phycocyanin.	Bacteria(0.94);Eukaryota(0.06);	(1.00);	Synechococcaceae(0.17);Nostocaceae(0.08);Cyanothecaceae(0.08);Gloeobacteraceae(0.08);Microcoleaceae(0.06);	Synechococcus(0.14);Gloeobacter(0.08);Cyanothece(0.08);Microcystis(0.05);Pseudanabaena(0.05);	Inviceb2
I8_1284	450	pfam00162	gnl|CDD|306636	1.72277e-71	109	450	1	pfam00162, PGK, Phosphoglycerate kinase.  	Bacteria(0.77);Eukaryota(0.13);Archaea(0.10);	(1.00);	(0.08);Clostridiaceae(0.05);Mycoplasmataceae(0.03);Flavobacteriaceae(0.02);Spirochaetaceae(0.02);	Clostridium(0.05);(0.04);Mycoplasma(0.03);	Inviceb2
I8_1286	450	pfam00117	gnl|CDD|306597	8.74525e-22	97	408	-1	pfam00117, GATase, Glutamine amidotransferase class-I.  	Bacteria(0.57);Eukaryota(0.29);Archaea(0.13);	(1.00);	Saccharomycetaceae(0.07);Bacillaceae(0.06);Streptomycetaceae(0.04);Merismopediaceae(0.04);Aquificaceae(0.04);	Saccharomyces(0.07);Bacillus(0.06);Streptomyces(0.04);Synechocystis(0.04);Helicobacter(0.04);	Inviceb2
I8_1287	450	pfam07889	gnl|CDD|311716	1.34123e-09	345	449	-2	pfam07889, DUF1664, Protein of unknown function (DUF1664).  The members of this family are hypothetical plant proteins of unknown function. The region featured in this family is approximately 100 amino acids long.	Eukaryota(1.00);	(1.00);	Poaceae(0.29);Brassicaceae(0.19);Vitaceae(0.07);Musaceae(0.07);Solanaceae(0.07);	Arabidopsis(0.14);Oryza(0.10);Solanum(0.07);Zea(0.07);Musa(0.07);	Inviceb2
I8_1288	450	pfam13424	gnl|CDD|315987	7.45699e-10	256	450	1	pfam13424, TPR_12, Tetratricopeptide repeat.  	Bacteria(0.73);Eukaryota(0.27);	(1.00);	(0.06);Frankiaceae(0.06);Nannocystaceae(0.05);Kofleriaceae(0.04);Bacillaceae(0.04);	Frankia(0.06);Plesiocystis(0.05);Streptomyces(0.04);Haliangium(0.04);Bacillus(0.04);	Inviceb2
I8_1288	450	pfam12807	gnl|CDD|315476	1.05996e-08	16	144	1	pfam12807, eIF3_p135, Translation initiation factor eIF3 subunit 135.  Translation initiation factor eIF3 is a multi-subunit protein complex required for initiation of protein biosynthesis in eukaryotic cells. The complex promotes ribosome dissociation, the binding of the initiator methionyl-tRNA to the 40 S ribosomal subunit, and mRNA recruitment to the ribosome. The protein product from TIF31 genes in yeast is p135 which associates with the eIF3 but does not seem to be necessary for protein translation initiation.	Eukaryota(1.00);	(1.00);	(0.07);Debaryomycetaceae(0.05);Drosophilidae(0.04);Culicidae(0.03);Rhabditidae(0.03);	Drosophila(0.04);Caenorhabditis(0.03);Oreochromis(0.02);Schizosaccharomyces(0.02);Oryzias(0.01);	Inviceb2
I8_1289	450	pfam02991	gnl|CDD|281049	9.68683e-63	34	312	-1	pfam02991, Atg8, Autophagy protein Atg8 ubiquitin like.  Light chain 3 is proposed to function primarily as a subunit of microtubule associated proteins 1A and 1B and that its expression may regulate microtubule binding activity. Autophagy is generally known as a process involved in the degradation of bulk cytoplasmic components that are non-specifically sequestered into an autophagosome, where they are sequestered into double-membrane vesicles and delivered to the degradative organelle, the lysosome/vacuole, for breakdown and eventual recycling of the resulting macromolecules. The yeast proteins are involved in the autophagosome, and Atg8 binds Atg19, via its N-terminus and the C-terminus of Atg19.	Eukaryota(1.00);	(1.00);	Rhabditidae(0.29);Brassicaceae(0.29);Muridae(0.14);Mixiaceae(0.14);Drosophilidae(0.14);	Caenorhabditis(0.29);Arabidopsis(0.29);Drosophila(0.14);Rattus(0.14);Mixia(0.14);	Inviceb2
I8_1290	449	pfam00069	gnl|CDD|306557	2.65239e-25	3	449	-1	pfam00069, Pkinase, Protein kinase domain.  	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.34);Muridae(0.16);Schizosaccharomycetaceae(0.12);Hominidae(0.09);Fabaceae(0.06);	Saccharomyces(0.34);Schizosaccharomyces(0.12);Rattus(0.09);Drosophila(0.06);Glycine(0.06);	Inviceb2
I8_1291	449	pfam00033	gnl|CDD|306530	1.56432e-41	243	449	-1	pfam00033, Cytochrome_B, Cytochrome b/b6/petB.  	Bacteria(0.81);Eukaryota(0.13);Archaea(0.05);(0.02);	(1.00);	Campylobacteraceae(0.06);Rhodobacteraceae(0.06);Shewanellaceae(0.05);Vibrionaceae(0.05);Bradyrhizobiaceae(0.05);	Shewanella(0.05);Vibrio(0.05);Campylobacter(0.03);Roseobacter(0.03);Geobacter(0.03);	Inviceb2
I8_1291	449	pfam00032	gnl|CDD|306529	3.92785e-17	3	80	-1	pfam00032, Cytochrom_B_C, Cytochrome b(C-terminal)/b6/petD.  	Bacteria(0.78);Eukaryota(0.22);	(1.00);	(0.07);Acetobacteraceae(0.05);Campylobacteraceae(0.04);Helicobacteraceae(0.04);Ectothiorhodospiraceae(0.04);	Helicobacter(0.02);Thioalkalivibrio(0.02);Sulfurospirillum(0.02);(0.02);Pseudoxanthomonas(0.01);	Inviceb2
I8_1293	449	pfam00168	gnl|CDD|306639	2.19289e-16	174	446	-1	pfam00168, C2, C2 domain.  	Eukaryota(1.00);	(1.00);	Brassicaceae(0.32);Hominidae(0.21);Muridae(0.13);Drosophilidae(0.11);Rhabditidae(0.09);	Arabidopsis(0.32);Homo(0.21);Drosophila(0.11);Caenorhabditis(0.09);Rattus(0.07);	Inviceb2
I8_1294	449	pfam14569	gnl|CDD|317028	8.39505e-12	386	448	-2	pfam14569, zf-UDP, Zinc-binding RING-finger.  This RING/U-box type zinc-binding domain is frequently found in the catalytic subunit (irx3) of cellulose synthase. The enzymic class is EC:2.4.1.12, whereby the synthase removes the glucose from UDP-glucose and adds it to the growing cellulose, thereby releasing UDP. The domain-structure is treble-clef like (Structure 1weo).	Eukaryota(1.00);	(1.00);	Poaceae(0.17);Brassicaceae(0.17);Salicaceae(0.10);Fabaceae(0.10);Selaginellaceae(0.10);	Arabidopsis(0.10);Populus(0.10);Selaginella(0.10);Musa(0.10);Amborella(0.07);	Inviceb2
I8_1295	449	pfam00179	gnl|CDD|306648	2.25901e-78	1	402	-3	pfam00179, UQ_con, Ubiquitin-conjugating enzyme.  Proteins destined for proteasome-mediated degradation may be ubiquitinated. Ubiquitination follows conjugation of ubiquitin to a conserved cysteine residue of UBC homologs. TSG101 is one of several UBC homologs that lacks this active site cysteine.	Eukaryota(1.00);	(1.00);	Drosophilidae(0.26);Brassicaceae(0.19);Muridae(0.13);Schizosaccharomycetaceae(0.13);Rhabditidae(0.13);	Drosophila(0.26);Arabidopsis(0.19);Caenorhabditis(0.13);Schizosaccharomyces(0.13);Mus(0.11);	Inviceb2
I8_1296	449	pfam14988	gnl|CDD|291649	6.13705e-05	206	448	2	pfam14988, DUF4515, Domain of unknown function (DUF4515).  This family of proteins is found in bacteria and eukaryotes. Proteins in this family are typically between 198 and 469 amino acids in length. There are two completely conserved L residues that may be functionally important.	Eukaryota(1.00);	(1.00);	Muridae(0.40);Hominidae(0.20);Suidae(0.10);Oikopleuridae(0.10);Branchiostomidae(0.10);	Mus(0.40);Homo(0.20);Ailuropoda(0.10);Branchiostoma(0.10);Sus(0.10);	Inviceb2
I8_1297	449	pfam13949	gnl|CDD|316469	1.45873e-20	163	447	-3	pfam13949, ALIX_LYPXL_bnd, ALIX V-shaped domain binding to HIV.  The binding of the LYPxL motif of late HIV p6Gag and EIAV p9Gag to this domain is necessary for viral budding.This domain is generally central between an N-terminal Bro1 domain, pfam03097 and a C-terminal proline-rich domain. The retroviruses thus used this domain to hijack the ESCRT system of the cell.	Eukaryota(1.00);	(1.00);	(0.07);Debaryomycetaceae(0.05);Aspergillaceae(0.04);Clavicipitaceae(0.02);Mycosphaerellaceae(0.02);	Penicillium(0.03);Candida(0.02);Dictyostelium(0.02);Fusarium(0.01);Exophiala(0.01);	Inviceb2
I8_1298	448	pfam00271	gnl|CDD|306726	4.91205e-32	10	231	1	pfam00271, Helicase_C, Helicase conserved C-terminal domain.  The Prosite family is restricted to DEAD/H helicases, whereas this domain family is found in a wide variety of helicases and helicase related proteins. It may be that this is not an autonomously folding unit, but an integral part of the helicase.	Eukaryota(0.61);Bacteria(0.25);Viruses(0.08);Archaea(0.07);	(0.92);dsDNA viruses, no RNA stage(0.04);ssRNA viruses(0.03);	Brassicaceae(0.11);Schizosaccharomycetaceae(0.09);Saccharomycetaceae(0.09);Drosophilidae(0.09);Rhabditidae(0.06);	Arabidopsis(0.11);Drosophila(0.09);Schizosaccharomyces(0.09);Saccharomyces(0.08);Caenorhabditis(0.06);	Inviceb2
I8_1299	448	pfam01411	gnl|CDD|279719	1.11056e-91	2	448	2	pfam01411, tRNA-synt_2c, tRNA synthetases class II (A).  Other tRNA synthetase sub-families are too dissimilar to be included. This family includes only alanyl-tRNA synthetases.	Bacteria(0.52);Eukaryota(0.29);Archaea(0.19);	(1.00);	Aquificaceae(0.05);Helicobacteraceae(0.05);Brassicaceae(0.05);Pasteurellaceae(0.05);Methanobacteriaceae(0.05);	Helicobacter(0.05);Mycobacterium(0.05);Saccharomyces(0.05);Pyrococcus(0.05);Archaeoglobus(0.05);	Inviceb2
I8_13	1730	pfam00122	gnl|CDD|306602	6.80384e-30	108	848	-1	pfam00122, E1-E2_ATPase, E1-E2 ATPase.  	Bacteria(0.65);Archaea(0.18);Eukaryota(0.17);	(1.00);	Lachnospiraceae(0.08);Aquificaceae(0.07);Flavobacteriaceae(0.05);Pseudomonadaceae(0.05);Mycobacteriaceae(0.03);	Pseudomonas(0.05);Hydrogenobaculum(0.05);Methanococcus(0.03);Lactococcus(0.03);Flavobacterium(0.03);	Inviceb2
I8_13	1730	pfam12515	gnl|CDD|315231	3.85348e-12	1302	1427	-1	pfam12515, CaATP_NAI, Ca2+-ATPase N terminal autoinhibitory domain.  This domain family is found in eukaryotes, and is approximately 50 amino acids in length. The family is found in association with pfam00689, pfam00122, pfam00702, pfam00690. There is a conserved RRFR sequence motif. There are two completely conserved residues (F and W) that may be functionally important. This family is the N terminal autoinhibitory domain of an endosomal Ca2+-ATPase.	Eukaryota(1.00);	(1.00);	Poaceae(0.28);Fabaceae(0.17);Brassicaceae(0.14);Salicaceae(0.08);Trypanosomatidae(0.06);	Glycine(0.17);Sorghum(0.08);Brassica(0.08);Setaria(0.08);Populus(0.08);	Inviceb2
I8_13	1730	pfam00690	gnl|CDD|307027	4.52374e-08	945	1106	-1	pfam00690, Cation_ATPase_N, Cation transporter/ATPase, N-terminus.  Members of this families are involved in Na+/K+, H+/K+, Ca++ and Mg++ transport.	Bacteria(0.53);Eukaryota(0.44);Archaea(0.03);	(1.00);	(0.05);Streptococcaceae(0.03);Hexamitidae(0.03);Clostridiaceae(0.03);Trichomonadidae(0.03);	Dictyostelium(0.04);Trichomonas(0.03);Lactobacillus(0.03);Clostridium(0.03);Giardia(0.03);	Inviceb2
I8_130	944	pfam00116	gnl|CDD|278542	1.55581e-76	109	483	-3	pfam00116, COX2, Cytochrome C oxidase subunit II, periplasmic domain.  	Eukaryota(1.00);	(1.00);	Adrianichthyidae(0.09);Pneumocystidaceae(0.09);Poaceae(0.09);Sordariaceae(0.09);Aspergillaceae(0.09);	Gallus(0.09);Triticum(0.09);Macaca(0.09);Sus(0.09);Schizosaccharomyces(0.09);	Inviceb2
I8_130	944	pfam02790	gnl|CDD|280885	5.04771e-31	520	780	-3	pfam02790, COX2_TM, Cytochrome C oxidase subunit II, transmembrane domain.  The N-terminal domain of cytochrome C oxidase contains two transmembrane alpha-helices.	Eukaryota(0.82);Bacteria(0.18);	(1.00);	Sordariaceae(0.09);Brassicaceae(0.09);Culicidae(0.09);Bovidae(0.09);Aspergillaceae(0.09);	Gallus(0.09);Anopheles(0.09);Neurospora(0.09);Schizosaccharomyces(0.09);Nakaseomyces(0.09);	Inviceb2
I8_1301	448	pfam00171	gnl|CDD|306641	2.09975e-36	3	317	-3	pfam00171, Aldedh, Aldehyde dehydrogenase family.  This family of dehydrogenases act on aldehyde substrates. Members use NADP as a cofactor. The family includes the following members: The prototypical members are the aldehyde dehydrogenases EC:1.2.1.3. Succinate-semialdehyde dehydrogenase EC:1.2.1.16. Lactaldehyde dehydrogenase EC:1.2.1.22. Benzaldehyde dehydrogenase EC:1.2.1.28. Methylmalonate-semialdehyde dehydrogenase EC:1.2.1.27. Glyceraldehyde-3-phosphate dehydrogenase EC:1.2.1.9. Delta-1-pyrroline-5-carboxylate dehydrogenase EC: 1.5.1.12. Acetaldehyde dehydrogenase EC:1.2.1.10. Glutamate-5-semialdehyde dehydrogenase EC:1.2.1.41. This family also includes omega crystallin, an eye lens protein from squid and octopus that has little aldehyde dehydrogenase activity.	Bacteria(0.74);Eukaryota(0.19);Archaea(0.07);	(1.00);	Bacillaceae(0.09);Rhizobiaceae(0.08);Streptomycetaceae(0.07);Pseudomonadaceae(0.05);Staphylococcaceae(0.03);	Bacillus(0.08);Streptomyces(0.07);Agrobacterium(0.05);Pseudomonas(0.05);Acinetobacter(0.03);	Inviceb2
